id,report_type_metric_sub_metric_id,question_id,order_id,created_by,"created_at",updated_by,"updated_at",deleted_by,"deleted_at"
1905,490,59,4,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1906,491,60,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1907,491,62,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1908,491,61,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1909,492,63,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1910,492,64,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1911,492,65,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1912,493,66,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1913,493,67,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1914,494,68,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1915,494,69,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1916,494,70,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1917,495,71,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1918,495,72,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1919,495,105,3,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1920,495,73,4,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1921,495,74,5,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1922,495,106,6,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1923,496,75,1,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1924,496,76,2,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1925,496,77,3,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1926,497,78,1,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1927,497,79,2,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1928,497,98,3,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1929,498,107,1,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1930,498,80,2,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1931,498,81,3,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1932,498,82,4,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1933,499,108,1,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1934,499,85,2,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1935,499,86,3,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1936,499,87,4,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1937,500,109,1,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1938,500,90,2,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1939,500,91,3,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1940,500,92,4,234,"2012-11-28 12:53:34",234,"2012-11-28 12:53:34",NULL,NULL
1941,501,1,0,13,"2013-01-28 13:41:41",13,"2013-01-28 13:41:41",NULL,NULL
